BuyerAgentAOR,ListAgentAOR,Flooring,ViewYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,OriginatingSystemName,OriginatingSystemSubName,flag_missing_coords,flag_zero_coords,flag_bad_longitude
Mlslistings,ContraCosta,"Carpet,Laminate,Tile,Wood",True,False,799000.0,1152383761,2026-02-20,900000.0,Amy,Callahan,37.93484326,-121.94073853,5895 Herriman Dr,Residential,1637.0,799000.0,7,Keller Williams Realty,Kinetic Real Estate,,Amy Callahan,,,CCBE-MLL5104234,Eric,Diaz,,1152383761,,Contra Costa,Closed,True,2.0,SingleFamilyResidence,0.2812,Not Listed,Mlslistings,1962.0,5895.0,41122980,2.0,Clayton,4.0,2026-02-20,,2026-02-11,2026-02-04,CA,True,1.0,One,12250.0,,False,2.0,,94517,,12250.0,CRMLS,CRMLS_CCBE,False,False,False
ContraCosta,ContraCosta,"Carpet,Tile,Wood",,False,2495000.0,1152383760,2026-02-23,2600000.0,Jeff,Bruno,37.8168739,-121.98329038,515 La Mancha Ct,Residential,3132.0,2495000.0,6,Compass,Golden Gate Sotheby's Int'l Re,Compass,Jeff Bruno,Alyson,Grant,CCBE-175517412,Amy,Stanley-Meyer,Monthly,1152383760,,Contra Costa,Closed,True,3.0,SingleFamilyResidence,0.3329,DIABLO WEST,ContraCosta,1977.0,515.0,41122983,4.0,Danville,5.0,2026-02-23,,2026-02-10,2026-02-04,CA,True,2.0,Two,14500.0,,False,3.0,,94526,170.0,14500.0,CRMLS,CRMLS_CCBE,False,False,False
Newport,Newport,,True,False,750000.0,1152383690,2026-02-27,775000.0,Arthur,Dorr,33.740341,-117.911263,506 S Arapaho Drive,Residential,1302.0,750000.0,2,Balboa Realty,Balboa Realty,Balboa Realty,Arthur Dorr,Frank,Hurst,U41137,Arthur,Dorr,,1152383690,69 - Santa Ana South of First,Orange,Closed,True,2.0,SingleFamilyResidence,0.1405,Windsor Village,Newport,1963.0,506.0,NP26025023,2.0,Santa Ana,3.0,2026-02-27,,2026-02-06,2026-02-04,CA,False,1.0,One,6120.0,3.0,False,2.0,Santa Ana Unified,92704,0.0,6120.0,CRMLS,CRMLS_CRM,False,False,False
TheInlandGateway,TheInlandGateway,,True,False,749000.0,1152383438,2026-02-24,840000.0,Monica,Mnich,34.271958,-117.203584,1164 Nadelhorn,Residential,4137.0,749000.0,9,KELLER WILLIAMS LAKE ARROWHEAD,RE/MAX ADVANTAGE,,Monica Mnich,,,EVSNIPDAN,DANIEL,SNIPP,,1152383438,287A - Arrowhead Woods,San Bernardino,Closed,True,4.0,SingleFamilyResidence,0.2789,Arrowhead Woods (AWHW),TheInlandGateway,1970.0,1164.0,IG26026140,5.0,Lake Arrowhead,4.0,2026-02-24,,2026-02-13,2026-01-29,CA,True,,ThreeOrMore,12150.0,1.0,False,2.0,Rim of the World,92352,0.0,12150.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,,False,False,481000.0,1152382799,2026-02-04,481000.0,Christopher,Jones,33.879633,-118.35829,4619 W 167th Street,Residential,840.0,481000.0,13,eXp Realty of Greater Los Angeles,eXp Realty of Greater Los Angeles,,Christopher Jones,,,CLW-C136142,Christopher,Jones,,1152382799,113 - South Lawndale,Los Angeles,Closed,,0.0,SingleFamilyResidence,0.0909,,OutOfAreaBoard,1938.0,4619.0,26647601,1.0,Lawndale,2.0,2026-02-04,,2025-12-25,2025-12-12,CA,False,1.0,One,3960.0,,False,,,90260,,3960.0,CRMLS,CRMLS_CL,False,False,False
Mlslistings,Mlslistings,,False,,,1152382644,2026-02-04,5925000.0,Ajit,Singh,37.45498779,-122.14182791,170 Southwood Drive,Residential,2736.0,5925000.0,0,"eXp Realty of Northern California, Inc.","eXp Realty of Northern California, Inc.","eXp Realty of Northern California, Inc.",Ajit Singh,Navneet,Bal,ML5103482,Ajit,Singh,,1152382644,699 - Not Defined,Santa Clara,Closed,False,2.0,SingleFamilyResidence,0.3099,,Mlslistings,1934.0,170.0,ML82033721,4.0,Palo Alto,5.0,2026-02-04,Navneet,2026-02-04,2026-02-04,CA,False,,,13500.0,,False,2.0,Palo Alto Unified,94301,,13500.0,CRMLS,CRMLS_MLSL,False,False,False
CitrusValley,InlandValleys,,True,False,359990.0,1152380938,2026-02-25,370000.0,JUAN CARLOS,VENEGAS,33.831789,-117.190751,1626 Queen Palm Court,Residential,1213.0,359990.0,3,Vismar Real Estate,REDFIN CORPORATION,,JUAN CARLOS VENEGAS,,,CV40041,Kimberly,Almaguer,Monthly,1152380938,SRCAR - Southwest Riverside County,Riverside,Closed,True,2.0,Condominium,,,CitrusValley,2006.0,1626.0,IV26026041,2.0,Perris,2.0,2026-02-25,,2026-02-07,2026-02-04,CA,True,2.0,Two,,2.0,False,2.0,Perris Union High,92571,477.0,,CRMLS,CRMLS_CRM,False,False,False
CaliforniaDesert,CaliforniaDesert,"Carpet,Laminate,Tile",True,True,359000.0,1152380486,2026-02-19,345000.0,Kamoei,Group,33.771268,-116.352724,549 Desert Falls Drive E,Residential,1330.0,359000.0,15,BBS Brokers Realty,Equity Union,BBS Brokers Realty,Kamoei Group,Bahareh,Kamoei,CDAR-D71259,Lynda,Stefani,Monthly,1152380486,324 - East Palm Desert,Riverside,Closed,True,2.0,Condominium,0.06,Desert Falls C.C.,CaliforniaDesert,1989.0,549.0,219142679DA,2.0,Palm Desert,2.0,2026-02-19,Steven,2026-02-19,2026-02-04,CA,True,1.0,One,2614.0,,False,2.0,,92211,586.0,2614.0,CRMLS,CRMLS_CDAR,False,False,False
PacificWest,PacificWest,Vinyl,True,False,238000.0,1152380215,2026-02-04,238000.0,Angela,Arvanitis,33.766525,-118.089984,1260 Knollwood Road M4-39C,Residential,650.0,238000.0,0,First Team Real Estate,First Team Real Estate,,Angela Arvanitis,,,PWARVANG,Angela,Arvanitis,Monthly,1152380215,1A - Seal Beach,Orange,Closed,,1.0,StockCooperative,,Leisure World (LW),PacificWest,1962.0,1260.0,PW26025981,1.0,Seal Beach,1.0,2026-02-04,,2025-12-03,2025-12-03,CA,False,1.0,One,,1.0,False,0.0,Los Alamitos Unified,90740,588.26,,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,"Carpet,Wood",True,,1142000.0,1152379870,2026-02-20,1100000.0,Tammy,Doran,37.24973124,-121.811149,5705 Venado Court,Residential,1203.0,1142000.0,1,Intero Real Estate Services,Real Brokerage Technologies,,Tammy Doran,,,ML5102725,Bang,Khong,,1152379870,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1309,,Mlslistings,1966.0,5705.0,ML82032853,2.0,San Jose,3.0,2026-02-20,Jairo,2026-02-05,2026-02-04,CA,True,,,5700.0,,False,2.0,Other,95123,,5700.0,CRMLS,CRMLS_MLSL,False,False,False
Mlslistings,Mlslistings,,False,,1788000.0,1152379869,2026-02-23,2020000.0,Ripple,Xiao,37.33445552,-121.95663048,2245 Rosita Avenue,Residential,1451.0,1788000.0,7,Gaea Realty,Compass,Gaea Realty,Ripple Xiao,Xin,Shu,ML5085080,Chao,Wen,,1152379869,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1309,,Mlslistings,1952.0,2245.0,ML82032747,2.0,Santa Clara,4.0,2026-02-23,,2026-02-11,2026-02-04,CA,True,,,5700.0,,False,2.0,Other,95050,,5700.0,CRMLS,CRMLS_MLSL,False,False,False
BayEast,BayEast,Laminate,,False,851000.0,1152379867,2026-02-05,851000.0,Max,Manatt,37.94051269,-121.95846968,1170 Mardon Ct,Residential,2249.0,851000.0,0,Keller Williams Tri-Valley,Keller Williams Tri-Valley,,Max Manatt,,,CCBE-206535871,Max,Manatt,,1152379867,,Contra Costa,Closed,False,3.0,SingleFamilyResidence,0.2686,PINE HOLLOW,BayEast,1979.0,1170.0,41122972,3.0,Concord,4.0,2026-02-05,,2026-02-04,2026-02-04,CA,True,1.0,One,11700.0,,False,3.0,,94521,,11700.0,CRMLS,CRMLS_CCBE,False,False,False
,Southland,"Carpet,Laminate",False,False,859000.0,1152375410,2026-02-24,870000.0,Sharon,Wheeler,34.189344,-118.653604,6543 Neddy,Residential,1852.0,859000.0,6,Equity Union,,,Sharon Wheeler,,,SAND-CN-267988,Behzad,Partovi,,1152375410,WEH - West Hills,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.1932,,,1960.0,6543.0,SR26020249,2.0,West Hills,4.0,2026-02-24,,2026-02-10,2026-02-04,CA,True,1.0,One,8416.0,4.0,False,2.0,Los Angeles Unified,91307,0.0,8416.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,Glendale,"Tile,Wood",True,False,745000.0,1152372979,2026-02-27,775000.0,Robert,Montanez,34.188094,-118.364536,6444 Denny Avenue,Residential,908.0,745000.0,9,JohnHart Real Estate,Compass,,Robert Montanez,,,CLW-C141519,Dana,Austin,,1152372979,NHO - North Hollywood,Los Angeles,Closed,True,1.0,SingleFamilyResidence,0.155,,OutOfAreaBoard,1948.0,6444.0,GD26025451,1.0,North Hollywood,2.0,2026-02-27,,2026-02-13,2026-01-29,CA,True,1.0,One,6750.0,2.0,False,1.0,Los Angeles Unified,91606,0.0,6750.0,CRMLS,CRMLS_CRM,False,False,False
LakeCounty,LakeCounty,,False,False,99000.0,1152371047,2026-02-19,120000.0,Jessica,Spencer,38.954902,-122.615441,3976 Leonore Avenue,Residential,1500.0,99000.0,7,Century 21 Epic-Clearlake,RE/MAX Gold Lake County,,Jessica Spencer,,,Lccalanis,Candelaria,Alanis,,1152371047,LCCLE - Clearlake  East,Lake,Closed,True,4.0,SingleFamilyResidence,0.11,,LakeCounty,2004.0,3976.0,LC26025390,2.0,Clearlake,3.0,2026-02-19,,2026-02-11,2026-02-04,CA,False,1.0,One,4792.0,3.0,False,2.0,Konocti Unified,95422,0.0,4792.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,False,1075000.0,1152370591,2026-02-23,1360000.0,Samantha,Olden,36.9810323,-121.98724105,2027 Koopmans Avenue,Residential,1393.0,1075000.0,8,David Lyng Real Estate,Coldwell Banker Realty,,Samantha Olden,,,ML306977,Jill,Cole,,1152370591,699 - Not Defined,Santa Cruz,Closed,True,2.0,SingleFamilyResidence,0.151,,Mlslistings,1984.0,2027.0,ML82033690,2.0,Santa Cruz,3.0,2026-02-23,,2026-02-12,2026-02-04,CA,True,1.0,,6578.0,,False,2.0,Other,95062,,6578.0,CRMLS,CRMLS_MLSL,False,False,False
,ContraCosta,Concrete,,False,339950.0,1152369168,2026-02-23,347250.0,Douglas,Pankey,38.10270141,-122.22261546,402 Tregaskis Ave,Residential,1270.0,339950.0,5,Red Lime Real Estate,A-1 Realty & Mortgage,,Douglas Pankey,,,CCBE-BAR17487,Gurmail,Sivia,,1152369168,,Solano,Closed,True,1.0,SingleFamilyResidence,0.16,Not Listed,,1950.0,402.0,41122952,2.0,Vallejo,4.0,2026-02-23,,2026-02-09,2026-02-04,CA,False,1.0,One,6969.0,,False,1.0,,94591,,6969.0,CRMLS,CRMLS_CCBE,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,"Stone,Wood",True,True,14995000.0,1152367288,2026-02-18,14250000.0,Dustin,Nicholas,34.102153,-118.399935,1520 Carla,Residential,7304.0,14995000.0,7,Nicholas Property Group,Nicholas Property Group,,Dustin Nicholas,,,CLW-X58462,Dustin,Nicholas,,1152367288,C01 - Beverly Hills,Los Angeles,Closed,,4.0,SingleFamilyResidence,0.4223,,Claw,2020.0,1520.0,26647431,6.0,Beverly Hills,5.0,2026-02-18,,2026-02-11,2026-02-04,CA,True,2.0,Two,18397.0,,False,2.0,,90210,,18397.0,CRMLS,CRMLS_CL,False,False,False
Oakland,ContraCosta,Tile,,False,1185000.0,1152364216,2026-02-04,1185000.0,Steven,Garrett,37.84567954,-122.28861693,1270 64th St,Residential,1516.0,1185000.0,0,Keller Williams Realty,Compass,,Steven Garrett,,,CCBE-R01923837,Robert,Parker,,1152364216,,Alameda,Closed,True,0.0,SingleFamilyResidence,0.0,EMERYVILLE,Oakland,2025.0,1270.0,41122942,3.0,Emeryville,3.0,2026-02-04,,2026-02-04,2026-02-04,CA,False,2.0,Two,0.0,,True,0.0,Emery Unified,94608,0.0,0.0,CRMLS,CRMLS_CCBE,False,False,False
PacificWest,PacificWest,,True,False,1038000.0,1152363970,2026-02-02,1038000.0,Tamara,Zvargulis,33.821176,-118.190951,3545 Locust,Residential,2485.0,1050000.0,0,Keller Williams Pacific Estate,"Toney Lindsey, Broker",,Tamara Zvargulis,,,PWLINTON,Toney,Lindsey,,1152363970,"6 - Bixby, Bixby Knolls, Los Cerritos",Los Angeles,Closed,True,3.0,SingleFamilyResidence,0.1178,Los Cerritos (LC),PacificWest,1989.0,3545.0,PW26025869,3.0,Long Beach,4.0,2026-02-02,,2026-01-16,2026-01-16,CA,True,2.0,Two,5133.0,0.0,False,3.0,Long Beach Unified,90807,0.0,5133.0,CRMLS,CRMLS_CRM,False,False,False
Oakland,ContraCosta,Tile,,False,1385000.0,1152362358,2026-02-04,1385000.0,Steven,Garrett,37.84567954,-122.28861693,1270 64th St,Residential,1477.0,1385000.0,0,Keller Williams Realty,Compass,,Steven Garrett,,,CCBE-R01923837,Robert,Parker,,1152362358,,Alameda,Closed,True,1.0,SingleFamilyResidence,0.0,EMERYVILLE,Oakland,2025.0,1270.0,41122940,3.0,Emeryville,3.0,2026-02-04,,2026-02-04,2026-02-04,CA,False,2.0,Two,0.0,,True,1.0,Emery Unified,94608,0.0,0.0,CRMLS,CRMLS_CCBE,False,False,False
SanDiego,NorthSanDiegoCounty,,True,True,5500000.0,1152361746,2026-02-04,5500000.0,Jason,Barry,32.99019877,-117.26460337,318 320 S Nardo,Residential,5408.0,5500000.0,0,Barry Estates,Compass,Barry Estates,Jason Barry,Isaac,Wright,SAND-633481,Dane,Soderberg,,1152361746,92075 - Solana Beach,San Diego,Closed,True,8.0,SingleFamilyResidence,0.74,,SanDiego,2008.0,318.0,NDP2601132,8.0,Solana Beach,7.0,2026-02-04,,2026-02-04,2026-02-04,CA,True,,MultiSplit,0.74,1.0,,2.0,Solana Beach,92075,0.0,32234.4,CRMLS,CRMLS_CRP,False,False,False
Mlslistings,BayEast,Carpet,,False,2230000.0,1152355824,2026-02-04,2230000.0,Nikolas,Thysell,37.54158898,-121.92910265,42015 Via San Carlos,Residential,1833.0,2230000.0,0,Foreverhome Properties,Keller Williams Thrive,,Nikolas Thysell,,,CCBE-MLL5095675,Priyanka,Aggarwal,,1152355824,,Alameda,Closed,True,2.0,SingleFamilyResidence,0.1848,FREMONT,Mlslistings,1963.0,42015.0,41122936,2.0,Fremont,4.0,2026-02-04,,2026-02-04,2026-02-04,CA,True,2.0,Two,8050.0,,False,2.0,,94539,,8050.0,CRMLS,CRMLS_CCBE,False,False,False
OrangeCounty,OrangeCounty,,True,False,2499000.0,1152341415,2026-02-27,2400000.0,Heather,Albertson,33.623406,-117.933383,230 Lille Lane 113,Residential,1805.0,2499000.0,8,Coldwell Banker Realty,Anvil Real Estate,Coldwell Banker Realty,Heather Albertson,Lori,Thompson,OCLARNJAD,Jade,Larney,Monthly,1152341415,N6 - Newport Heights,Orange,Closed,True,4.0,Condominium,0.6923,Villa Balboa (VBAL),OrangeCounty,1987.0,230.0,OC26024714,3.0,Newport Beach,3.0,2026-02-27,,2026-02-12,2026-02-04,CA,False,1.0,One,30157.0,3.0,False,2.0,Newport Mesa Unified,92663,1277.0,30157.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,False,False,585000.0,1152337740,2026-02-27,575000.0,Mehrdad,Dashtizadeh,33.77773002,-118.38165834,5718 Ravenspur Dr 307,Residential,1348.0,585000.0,12,"LPT Realty,Inc","LPT Realty,Inc",,Mehrdad Dashtizadeh,,,SAND-610983,Mehrdad,Dashtizadeh,Monthly,1152337740,177 - Eastview/RPV,Los Angeles,Closed,,2.0,Condominium,,Out Of Area,SanDiego,1973.0,5718.0,260002674SD,2.0,Rancho Palos Verdes,2.0,2026-02-27,,2026-02-16,2026-02-04,CA,True,1.0,One,,,False,2.0,,90275,767.0,,CRMLS,CRMLS_SAND,False,False,False
SanDiego,PacificSouthwest,,True,False,650000.0,1152332880,2026-02-23,680000.0,Amy,Saflar,32.774313,-117.051544,5254 Bocaw Place,Residential,874.0,650000.0,9,Coldwell Banker West,Compass,,Amy Saflar,,,SAND-698643,Ana,Barros Fayt,,1152332880,92115 - San Diego,San Diego,Closed,True,4.0,SingleFamilyResidence,0.23,,SanDiego,1954.0,5254.0,PTP2600871,1.0,San Diego,2.0,2026-02-23,,2026-02-13,2026-02-03,CA,False,1.0,One,0.23,1.0,False,2.0,San Diego Unified,92115,0.0,10018.8,CRMLS,CRMLS_CRP,False,False,False
,BeverlyHillsGreaterLa,"Bamboo,Laminate",False,False,795000.0,1152324402,2026-02-27,850000.0,Christhian,Ramos,33.8224,-118.177627,3605 Cerritos Avenue,Residential,768.0,795000.0,6,eXp Realty of Greater Los Angeles,Keller Williams Realty,eXp Realty of Greater Los Angeles,Christhian Ramos,Daniel,Salazar,WBRADPAT,Patrick,Brady,,1152324402,"6 - Bixby, Bixby Knolls, Los Cerritos",Los Angeles,Closed,,2.0,SingleFamilyResidence,0.069,,,1924.0,3605.0,26646613,1.0,Long Beach,2.0,2026-02-27,Andrew,2026-02-10,2026-02-04,CA,True,1.0,One,3006.0,,False,0.0,,90807,,3006.0,CRMLS,CRMLS_CL,False,False,False
,BeverlyHillsGreaterLa,,True,False,2275000.0,1152324137,2026-02-27,2225000.0,Joan,Lurie Farb,33.970691,-118.397173,7404 Kentwood Avenue,Residential,1700.0,2275000.0,21,Joan Lurie Realty,"Pinnacle Estate Properties, Inc.",,Joan Lurie Farb,,,SR207069102,Nicholas,Teslik,,1152324137,C29 - Westchester,Los Angeles,Closed,False,3.0,SingleFamilyResidence,0.1358,,,1951.0,7404.0,26647247,2.0,Los Angeles,3.0,2026-02-27,Justin,2026-02-25,2026-02-04,CA,True,1.0,One,5917.0,,False,,,90045,,5917.0,CRMLS,CRMLS_CL,False,False,False
PalmSprings,SouthwestRiversideCounty,,True,True,921959.0,1152320498,2026-02-27,866641.0,Todd,Myatt,33.792603,-116.497777,2681 Lavender Lane,Residential,2110.0,921959.0,11,Century 21 Masters,Berkshire Hathaway HomeServices California Properties,Century 21 Masters,Todd Myatt,Karen,Myatt,PS02093404,Robby,Hernandez,Monthly,1152320498,334 - South End Palm Springs,Riverside,Closed,True,2.0,SingleFamilyResidence,0.1099,Canyon View,PalmSprings,2026.0,2681.0,SW26025650,3.0,Palm Springs,3.0,2026-02-27,,2026-02-14,2026-02-03,CA,False,2.0,Two,4789.0,2.0,True,2.0,Palm Springs Unified,92264,246.0,4789.0,CRMLS,CRMLS_CRM,False,False,False
VenturaCoastal,VenturaCoastal,"Carpet,Tile",False,False,849000.0,1152318657,2026-02-25,855000.0,Karen,Stein,34.187795,-119.208891,2931 Miramar Court,Residential,1613.0,849000.0,3,Coldwell Banker Realty,eXp Realty,Coldwell Banker Realty,Karen Stein,Ariel,Palmieri,V211507725,Danny,Munoz,,1152318657,VC33 - Oxnard - Southwest / Port Huenem,Ventura,Closed,True,6.0,SingleFamilyResidence,0.1549,,VenturaCoastal,1980.0,2931.0,V1-34464,2.0,Oxnard,3.0,2026-02-25,,2026-02-06,2026-02-03,CA,True,1.0,One,6748.0,3.0,False,2.0,,93035,,6748.0,CRMLS,CRMLS_CRF,False,False,False
SanLuisObispoCoastal,PismoCoast,,True,False,1225000.0,1152318445,2026-02-27,1205000.0,Jennifer,Pinckert,35.072676,-120.582807,2610 Bayside Place,Residential,2288.0,1225000.0,1,"Compass California, Inc.-PB",Century 21 Masters,"Compass California, Inc.-PB",Jennifer Pinckert,Erny,Pinckert,SC02129840,Sara,Corliss,Monthly,1152318445,AG Mesa,San Luis Obispo,Closed,True,5.0,SingleFamilyResidence,0.5,,SanLuisObispoCoastal,1994.0,2610.0,PI26005336,2.0,Arroyo Grande,3.0,2026-02-27,,2026-02-04,2026-02-03,CA,True,1.0,One,21780.0,3.0,False,2.0,Lucia Mar Unified,93420,155.0,21780.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,,1152317633,2026-02-03,1650000.0,Jana,Hamdy,37.45037541,-121.91817829,1488 Hidden Creek Lane,Residential,2405.0,1650000.0,0,Compass,Keller Williams Thrive,,Jana Hamdy,,,ML5100271,Qian,Zhang,,1152317633,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.0747,,Mlslistings,2017.0,1488.0,ML82033650,4.0,Milpitas,4.0,2026-02-03,Sophie,2026-02-03,2026-02-03,CA,False,,,3256.0,,False,2.0,Other,95035,459.0,3256.0,CRMLS,CRMLS_MLSL,False,False,False
VenturaCoastal,VenturaCoastal,"Carpet,Tile",True,True,1260000.0,1152315389,2026-02-25,1260000.0,Susan,Connell,34.231902,-119.091491,974 Corte Augusta,Residential,1928.0,1260000.0,0,BHHS California Properties,"Pinnacle Estate Properties, In",,Susan Connell,,,V211501975,Scott,Puckett,Monthly,1152315389,VC43 - Las Posas Estates,Ventura,Closed,True,2.0,Condominium,,Golf Villas 2 - 4901,VenturaCoastal,1997.0,974.0,V1-34463,3.0,Camarillo,4.0,2026-02-25,,2026-02-03,2026-02-02,CA,True,2.0,Two,,,,2.0,,93010,437.0,,CRMLS,CRMLS_CRF,False,False,False
PasadenaFoothills,PasadenaFoothills,Concrete,False,True,699000.0,1152313233,2026-02-24,810000.0,Teresa,Piasky,34.120572,-117.711319,295 E Blue Mountain Way,Residential,1593.0,699000.0,9,Coldwell Banker Realty,Coldwell Banker Realty,Coldwell Banker Realty,Teresa Piasky,Pamela,Tegtmeyer,P14349,Teresa,Piasky,,1152313233,683 - Claremont,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.271,,PasadenaFoothills,1978.0,295.0,P1-25707,2.0,Claremont,3.0,2026-02-24,Pamela,2026-02-12,2026-02-02,CA,True,1.0,One,11803.0,,,2.0,,91711,,11803.0,CRMLS,CRMLS_CRF,False,False,False
PalmSprings,CaliforniaDesert,"Carpet,Tile",True,True,2695000.0,1152312299,2026-02-03,2600000.0,Joe,Sidoti,33.731232,-116.334794,76238 Via Chianti,Residential,4097.0,2695000.0,0,Desert Sotheby's International Realty,Pinnacle Realty Advisors,,Joe Sidoti,,,PS49168,Debbie,Toohey,Monthly,1152312299,325 - Indian Wells,Riverside,Closed,True,2.0,SingleFamilyResidence,0.29,Toscana CC,PalmSprings,2004.0,76238.0,219142635DA,5.0,Indian Wells,4.0,2026-02-03,,2026-02-03,2026-02-03,CA,True,1.0,One,12632.0,,False,2.0,,92210,750.0,12632.0,CRMLS,CRMLS_CDAR,False,False,False
TheInlandGateway,TheInlandGateway,,False,False,285000.0,1152312250,2026-02-27,240000.0,Rebecca,Gillespie,34.49481,-117.196345,13383 Tutelo,Residential,1586.0,285000.0,3,REALTY ONE GROUP EMPIRE,REALTY ONE GROUP EMPIRE,,Rebecca Gillespie,,,EVGILLREB,Rebecca,Gillespie,,1152312250,APPV - Apple Valley,San Bernardino,Closed,True,2.0,SingleFamilyResidence,0.4936,,TheInlandGateway,1963.0,13383.0,IG26025527,2.0,Apple Valley,3.0,2026-02-27,,2026-02-13,2026-02-02,CA,True,1.0,One,21500.0,1.0,False,2.0,Apple Valley Unified,92308,0.0,21500.0,CRMLS,CRMLS_CRM,False,False,False
NorthSanDiegoCounty,NorthSanDiegoCounty,,True,False,890000.0,1152312249,2026-02-19,895000.0,Mie,Kim,33.050534,-117.246674,1830 Gatepost Road,Residential,1014.0,890000.0,0,Coldwell Banker Realty,Coldwell Banker Realty,,Mie Kim,,,119120,Mie,Kim,Monthly,1152312249,92024 - Encinitas,San Diego,Closed,True,1.0,Townhouse,,,NorthSanDiegoCounty,1972.0,1830.0,NDP2601115,2.0,Encinitas,3.0,2026-02-19,,2026-02-03,2026-02-02,CA,False,1.0,One,,,,1.0,Encinitas Union,92024,279.0,,CRMLS,CRMLS_CRP,False,False,False
Oakland,CitrusValley,Wood,True,False,1350000.0,1152310938,2026-02-25,1050000.0,Tamela,Rucker,37.918376,-122.287971,872 Bates Ave,Residential,1232.0,1350000.0,5,Diamond Enterprises,Red Oak Realty,,Tamela Rucker,,,BMLS-R01741458,Gillian,Leslie,,1152310938,,Contra Costa,Closed,False,2.0,SingleFamilyResidence,0.1488,,Oakland,1924.0,872.0,CV26025544,2.0,El Cerrito,2.0,2026-02-25,,2026-02-08,2026-02-01,CA,True,1.0,One,6480.0,2.0,False,2.0,West Contra Costa,94530,0.0,6480.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,"Tile,Wood",False,False,1600000.0,1152310737,2026-02-03,1700000.0,Nicole,Strober,34.043007,-118.371133,1814 Hi Point Street,Residential,1648.0,1600000.0,5,Compass,Compass,,Nicole Strober,,,CLW-C127705,Nicole,Strober,,1152310737,C09 - Beverlywood Vicinity,Los Angeles,Closed,False,5.0,SingleFamilyResidence,0.1494,,BeverlyHillsGreaterLa,1941.0,1814.0,26647015,2.0,Los Angeles,3.0,2026-02-03,,2026-01-12,2026-01-07,CA,True,1.0,One,6510.0,,False,2.0,,90035,,6510.0,CRMLS,CRMLS_CL,False,False,False
OrangeCounty,OrangeCounty,"Carpet,Vinyl",False,False,795000.0,1152307977,2026-02-03,805000.0,Chris,Bowman,33.690894,-117.953727,18722 Brookhurst,Residential,1600.0,795000.0,0,Seven Gables Real Estate,Seven Gables Real Estate,Seven Gables Real Estate,Chris Bowman,Pamela,Bowman,HVANHEMA,Margaret,Van Herk,Monthly,1152307977,16 - Fountain Valley / Northeast HB,Orange,Closed,False,2.0,Townhouse,,Chateau Blanc (CHAT),OrangeCounty,1968.0,18722.0,OC26024407,3.0,Fountain Valley,3.0,2026-02-03,Andrew,2025-12-29,2025-12-12,CA,False,2.0,Two,,0.0,False,2.0,Fountain Valley,92708,420.0,,CRMLS,CRMLS_CRM,False,False,False
OrangeCounty,Arcadia,,True,True,1456000.0,1152307976,2026-02-25,1500000.0,Danni,Shen,34.126539,-117.804582,1410 Red Bluff Ct,Residential,2498.0,1456000.0,5,"Real Brokerage Technologies, Inc",Linour Group,Real Broker,Danni Shen,Yang,Liu,OCURBAPAT,Patricia,Urban,,1152307976,689 - San Dimas,Los Angeles,Closed,True,3.0,SingleFamilyResidence,0.46,,OrangeCounty,1979.0,1410.0,AR26025516,3.0,San Dimas,4.0,2026-02-25,,2026-02-11,2026-02-03,CA,True,,MultiSplit,0.46,,False,3.0,San Dimas,91773,0.0,20037.6,CRMLS,CRMLS_CRM,False,False,False
